"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"JacksonCsvParserBenchmark.parseCsv","avgt","sample",1,400,1230.954824,3.604402,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1199.570944,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1226.833920,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1260.388352,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1283.457024,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1289.748480,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1356.857344,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1356.857344,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1356.857344,NaN,"ms/op",,false,64,false,
"JacksonCsvParserBenchmark.parseCsv","avgt","sample",1,400,1531.350876,26.671510,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1321.205760,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1468.006400,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1738.329293,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1746.927616,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1765.760041,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1805.647872,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1805.647872,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1805.647872,NaN,"ms/op",,false,64,true,
"JacksonCsvParserBenchmark.parseCsv","avgt","sample",1,400,1126.584812,17.552878,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1063.256064,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1105.199104,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1142.738125,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1304.218829,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1816.448205,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1992.294400,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1992.294400,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1992.294400,NaN,"ms/op",,true,64,false,
"JacksonCsvParserBenchmark.parseCsv","avgt","sample",1,400,1177.991250,21.627660,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1115.684864,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1147.142144,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1220.542464,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1256.194048,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.99","sample",1,1,2074.230129,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2101.346304,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2101.346304,NaN,"ms/op",,true,64,true,
"JacksonCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2101.346304,NaN,"ms/op",,true,64,true,
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,800,888.217272,0.710687,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,875.560960,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,888.143872,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,896.427622,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,901.775360,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,903.872512,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,905.969664,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,905.969664,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,905.969664,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,400,1467.906785,23.389544,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,1077.936128,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,1520.435200,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,1557.554790,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,1566.467686,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,1574.961152,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1579.155456,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1579.155456,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1579.155456,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,793,759.789178,6.536907,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,728.760320,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,744.488960,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,805.935514,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,836.763648,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,1036.328632,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1350.565888,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1350.565888,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1350.565888,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvCallback","avgt","sample",1,692,931.976470,12.881253,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.00","sample",1,1,859.832320,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.50","sample",1,1,903.872512,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.90","sample",1,1,1022.361600,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.95","sample",1,1,1045.430272,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.99","sample",1,1,1496.779325,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.999","sample",1,1,1858.076672,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p0.9999","sample",1,1,1858.076672,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvCallback","p1.00","sample",1,1,1858.076672,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,800,904.848998,1.072082,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,880.803840,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,904.921088,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,915.406848,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,916.455424,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,926.941184,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,954.204160,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,954.204160,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,954.204160,NaN,"ms/op",4,false,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,400,1484.453315,24.627821,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,1172.307968,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,1560.281088,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,1589.641216,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,1611.871027,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1614.807040,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1619.001344,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1619.001344,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1619.001344,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,788,771.633505,9.764148,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,723.517440,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,751.828992,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,795.869184,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,857.577882,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1358.241464,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1415.577600,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1415.577600,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1415.577600,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,603,986.845653,9.767788,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,912.261120,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,962.592768,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,1060.739482,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,1068.498944,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1370.027459,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1639.972864,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1639.972864,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1639.972864,NaN,"ms/op",4,true,64,true,false
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,800,794.047283,1.782512,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,774.897664,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.50","sample",1,1,791.674880,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.90","sample",1,1,805.306368,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,812.646400,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,869.259018,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,918.552576,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,918.552576,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,918.552576,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,400,1298.367775,7.214791,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1270.874112,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1285.554176,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1333.578957,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1371.537408,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1474.234941,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1774.190592,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1774.190592,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1774.190592,NaN,"ms/op",,,,true,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,799,958.300037,1.252086,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,942.669824,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,955.252736,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,975.175680,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,978.321408,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,991.952896,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1017.118720,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1017.118720,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1017.118720,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,1858.265416,5.330076,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1803.550720,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1860.173824,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1895.615693,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1910.505472,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1967.086633,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2000.683008,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2000.683008,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2000.683008,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,783,853.982793,9.581278,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,811.597824,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,836.763648,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,871.995802,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,944.766976,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1357.780091,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1639.972864,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1639.972864,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1639.972864,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,1374.379049,20.541647,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1319.108608,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1342.177280,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1396.703232,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1560.910234,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,2146.917417,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2290.089984,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2290.089984,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2290.089984,NaN,"ms/op",,true,64,true,
